Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,label
1243,85,85.0,10625,7,6,1974,1974,81.0,885.0,168.0,0.0,1053.0,1173,0,0,1173,1.0,0.0,2,0,3,1,6,2,1974.0,2.0,528.0,0,120,0,0,0,0,0,1,2010,12.043553716032399
1244,20,107.0,13891,10,5,2006,2006,103.68526170798899,1386.0,0.0,690.0,2076.0,2076,0,0,2076,1.0,0.0,2,1,2,1,7,1,2006.0,3.0,850.0,216,229,0,0,0,0,0,9,2006,13.049792684569493
1245,70,70.04995836802665,11435,8,7,1929,1950,0.0,0.0,0.0,792.0,792.0,792,725,0,1517,0.0,0.0,1,0,3,1,7,2,1931.0,2.0,400.0,0,0,0,0,0,0,0,6,2006,12.345834587905333
1246,80,78.0,12090,6,7,1984,2003,74.0,0.0,0.0,585.0,585.0,1140,728,0,1868,0.0,0.0,3,1,3,1,7,1,1984.0,2.0,477.0,268,112,0,0,147,0,0,1,2007,12.089538829274222
1247,60,65.0,8125,7,5,2005,2006,0.0,0.0,0.0,756.0,756.0,756,797,0,1553,0.0,0.0,2,1,3,1,6,0,2005.0,2.0,615.0,0,45,0,0,0,0,0,3,2006,12.136186518066006
1248,80,70.04995836802665,12328,6,5,1976,1976,335.0,539.0,0.0,473.0,1012.0,1034,0,0,1034,1.0,0.0,1,0,3,1,6,0,1976.0,3.0,888.0,0,0,0,0,0,0,0,5,2010,12.042965307660024
1249,75,60.0,9600,6,5,1917,1950,0.0,319.0,0.0,416.0,735.0,1134,924,0,2058,0.0,0.0,1,1,3,1,8,1,1950.0,2.0,396.0,0,0,259,0,0,0,0,4,2008,11.771436160121729
1250,20,60.0,7200,5,7,1950,1950,0.0,534.0,96.0,246.0,876.0,988,0,0,988,0.0,0.0,1,0,3,1,6,0,1950.0,1.0,276.0,0,80,0,0,0,0,0,5,2007,11.686878772093667
1251,20,93.0,11160,7,5,1968,1968,0.0,1065.0,0.0,1045.0,2110.0,2110,0,0,2110,1.0,0.0,2,1,3,1,8,2,1968.0,2.0,522.0,0,0,0,0,0,0,0,4,2010,12.404923504275338
1252,120,70.04995836802665,3136,7,5,2003,2003,163.0,0.0,0.0,1405.0,1405.0,1405,0,0,1405,0.0,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,0,0,0,0,3,2006,12.053795210084596
1253,20,62.0,9858,5,6,1968,1968,0.0,510.0,0.0,354.0,864.0,874,0,0,874,1.0,0.0,1,0,3,1,5,0,1968.0,1.0,288.0,33,0,0,0,0,0,600,11,2009,11.77528972943772
1254,60,70.04995836802665,17542,7,7,1974,2003,0.0,125.0,1031.0,36.0,1192.0,1516,651,0,2167,1.0,0.0,2,1,3,1,9,2,1974.0,2.0,518.0,220,47,0,0,0,0,0,7,2007,12.591335046320818
1255,60,60.0,6931,7,5,2003,2004,92.0,0.0,0.0,746.0,746.0,760,896,0,1656,0.0,0.0,2,1,3,1,7,1,2003.0,2.0,397.0,178,128,0,0,0,0,0,7,2008,12.016122061571728
1256,50,52.0,6240,6,6,1931,1950,0.0,425.0,0.0,459.0,884.0,959,408,0,1367,0.0,0.0,1,0,3,1,6,1,1978.0,1.0,560.0,0,0,0,0,120,0,0,11,2007,11.755871643580617
1257,20,91.0,14303,8,5,1994,1994,554.0,1314.0,0.0,672.0,1986.0,1987,0,0,1987,1.0,0.0,2,0,2,1,7,1,1994.0,2.0,691.0,262,36,0,0,0,0,0,8,2008,12.616525295149378
1258,30,56.0,4060,5,8,1922,1950,0.0,0.0,0.0,864.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,1978.5061638868744,0.0,0.0,0,96,0,0,0,0,0,7,2009,11.511924964636645
1259,80,59.0,9587,7,5,2005,2005,182.0,655.0,0.0,201.0,856.0,1166,0,0,1166,1.0,0.0,2,0,2,1,5,0,2005.0,2.0,400.0,212,0,0,0,0,0,0,7,2008,12.154779351142624
1260,20,65.0,9750,6,8,1969,1969,0.0,602.0,438.0,14.0,1054.0,1054,0,0,1054,1.0,0.0,1,1,3,1,6,0,1969.0,2.0,460.0,180,0,0,0,80,0,0,7,2008,11.925035115797062
1261,60,70.04995836802665,24682,6,5,1999,1999,0.0,0.0,0.0,841.0,841.0,892,783,0,1675,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,502.0,0,103,0,0,0,0,0,6,2009,12.106252310247962
1262,20,80.0,9600,5,6,1956,1956,0.0,504.0,0.0,546.0,1050.0,1050,0,0,1050,0.0,0.0,1,0,2,1,5,0,1956.0,1.0,338.0,0,0,0,0,0,0,0,6,2009,11.766792188927278
1263,50,70.04995836802665,11250,4,5,1957,1989,0.0,0.0,0.0,1104.0,1104.0,1104,684,0,1788,1.0,0.0,1,0,5,1,8,2,1957.0,1.0,304.0,120,0,0,0,0,0,0,11,2009,11.992260421644849
1264,70,60.0,13515,6,6,1919,1950,0.0,0.0,0.0,764.0,764.0,1060,764,0,1824,0.0,0.0,1,0,3,1,8,1,1940.0,2.0,520.0,0,0,126,0,0,0,0,7,2007,12.103486056755072
1265,120,34.0,4060,6,5,1998,1999,0.0,266.0,0.0,1139.0,1405.0,1337,0,0,1337,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,511.0,144,68,0,0,0,0,0,8,2008,12.106252310247962
1266,160,35.0,3735,7,5,1999,1999,218.0,450.0,0.0,241.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,6,0,1999.0,2.0,506.0,0,34,0,0,0,0,0,3,2006,12.122147410592412
1267,190,60.0,10120,7,4,1910,1950,0.0,0.0,0.0,925.0,925.0,964,925,0,1889,0.0,0.0,1,1,4,2,9,1,1960.0,1.0,308.0,0,0,264,0,0,0,0,1,2007,11.711776323715394
1268,20,89.0,13214,9,5,2008,2009,0.0,0.0,0.0,2002.0,2002.0,2018,0,0,2018,0.0,0.0,2,0,3,1,10,1,2009.0,3.0,746.0,144,76,0,0,0,0,0,5,2010,12.84397135185964
1269,50,70.04995836802665,14100,8,9,1935,1997,632.0,192.0,0.0,536.0,728.0,1968,1479,0,3447,0.0,0.0,3,1,4,1,11,2,1982.0,3.0,1014.0,314,12,0,0,0,0,0,5,2008,12.850554654108839
1270,50,78.0,11344,5,5,1958,1958,180.0,460.0,0.0,414.0,874.0,874,650,0,1524,0.0,0.0,1,1,3,1,7,0,1958.0,1.0,315.0,0,0,0,0,0,0,0,7,2007,11.877568578558138
1271,40,70.04995836802665,23595,7,6,1979,1979,0.0,1258.0,0.0,74.0,1332.0,1332,192,0,1524,2.0,0.0,0,1,0,1,4,1,1979.0,2.0,586.0,268,0,0,0,0,0,0,4,2010,12.468436909997665
1272,20,70.04995836802665,9156,6,7,1968,1968,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,0.0,2,0,3,1,7,1,1968.0,2.0,462.0,0,0,0,0,0,0,0,8,2009,12.132156962580005
1273,20,70.04995836802665,13526,5,6,1965,1965,114.0,560.0,375.0,0.0,935.0,935,0,0,935,1.0,0.0,1,0,3,1,5,0,1965.0,1.0,288.0,180,0,0,0,0,0,0,11,2006,11.827736204810263
1274,80,124.0,11512,6,7,1959,2006,84.0,719.0,0.0,300.0,1019.0,1357,0,0,1357,1.0,0.0,1,0,2,1,5,1,1959.0,1.0,312.0,0,0,0,0,163,0,0,5,2008,12.083905011555967
1275,50,53.0,5362,5,6,1910,2003,0.0,0.0,0.0,661.0,661.0,661,589,0,1250,0.0,0.0,2,0,3,1,8,1,1985.0,2.0,552.0,242,0,81,0,0,0,0,11,2007,11.842229212112828
1276,90,95.0,11345,5,5,1948,1950,567.0,220.0,0.0,708.0,928.0,928,992,0,1920,0.0,0.0,2,0,4,2,10,0,1948.0,2.0,400.0,0,0,0,0,0,0,0,7,2007,11.827736204810263
1277,60,70.04995836802665,12936,6,6,1972,1972,0.0,593.0,0.0,130.0,723.0,735,660,0,1395,0.0,1.0,1,1,3,1,6,1,1972.0,2.0,497.0,294,116,0,0,0,0,0,12,2009,11.99535161421452
1278,80,70.04995836802665,17871,6,5,1967,1976,359.0,528.0,0.0,1152.0,1680.0,1724,0,0,1724,1.0,0.0,1,1,3,1,7,1,1967.0,2.0,480.0,0,0,0,0,0,0,0,6,2009,12.195517131590657
1279,60,75.0,9473,8,5,2002,2002,103.68526170798899,804.0,0.0,324.0,1128.0,1128,903,0,2031,1.0,0.0,2,1,3,1,7,1,2002.0,2.0,577.0,0,211,0,0,0,0,0,3,2008,12.375815420117268
1280,50,60.0,7500,4,4,1920,1950,0.0,0.0,0.0,698.0,698.0,698,430,0,1128,0.0,0.0,1,0,2,1,6,0,1980.0,2.0,528.0,30,0,164,0,0,0,0,4,2010,11.133128103610641
1281,20,67.0,9808,7,5,2002,2002,110.0,788.0,0.0,785.0,1573.0,1573,0,0,1573,1.0,0.0,2,0,3,1,6,0,2002.0,2.0,544.0,0,72,0,0,0,0,0,3,2009,12.332705296463539
1282,20,50.0,8049,7,5,1990,1990,54.0,1053.0,0.0,256.0,1309.0,1339,0,0,1339,1.0,0.0,2,0,2,1,6,1,1990.0,2.0,484.0,0,58,0,0,90,0,0,7,2006,12.100712129872347
1283,20,61.0,8800,5,7,1977,2008,0.0,532.0,144.0,364.0,1040.0,1040,0,0,1040,0.0,0.0,2,0,3,1,5,0,1977.0,2.0,484.0,0,0,0,0,288,0,0,9,2009,11.921718363171067
1284,90,94.0,9400,6,5,1971,1971,0.0,0.0,0.0,912.0,912.0,912,912,0,1824,0.0,0.0,2,2,4,2,8,0,1978.5061638868744,0.0,0.0,128,0,0,0,0,0,0,4,2010,11.842229212112828
1285,50,50.0,9638,6,7,1919,1990,0.0,0.0,0.0,804.0,804.0,1699,748,0,2447,0.0,0.0,2,0,4,1,10,1,1969.0,1.0,336.0,272,0,42,0,116,0,0,3,2010,12.037653993905211
1286,50,50.0,6000,6,6,1939,1950,0.0,0.0,0.0,780.0,780.0,825,587,0,1412,0.0,0.0,1,0,4,1,6,1,1939.0,1.0,280.0,45,0,0,0,0,0,0,5,2009,11.794337924408413
1287,20,70.04995836802665,9790,6,5,1963,1963,451.0,569.0,81.0,678.0,1328.0,1328,0,0,1328,1.0,0.0,1,1,3,1,6,2,1963.0,2.0,528.0,0,26,0,0,0,0,0,6,2010,11.870599909242044
1288,20,70.04995836802665,36500,5,5,1964,1964,621.0,812.0,0.0,812.0,1624.0,1582,0,0,1582,0.0,1.0,2,0,4,1,7,0,1964.0,2.0,390.0,168,198,0,0,0,0,0,6,2006,12.154779351142624
1289,120,40.0,5664,8,5,2000,2000,0.0,1158.0,0.0,343.0,1501.0,1659,0,0,1659,1.0,0.0,2,0,2,1,5,1,2000.0,2.0,499.0,212,59,0,0,0,0,0,10,2009,12.535376392672774
1290,60,86.0,11065,8,5,2006,2006,788.0,0.0,0.0,1085.0,1085.0,1120,850,0,1970,0.0,0.0,2,1,3,1,8,1,2006.0,3.0,753.0,177,74,0,0,0,0,0,10,2006,12.546109948315882
1291,80,70.04995836802665,14112,5,7,1964,1964,86.0,1014.0,0.0,138.0,1152.0,1152,0,0,1152,1.0,0.0,1,0,3,1,6,1,1964.0,2.0,484.0,227,0,0,0,0,0,0,4,2010,12.103486056755072
1292,160,21.0,1680,5,7,1972,1972,268.0,231.0,0.0,399.0,630.0,630,672,0,1302,0.0,0.0,2,1,3,1,6,0,1972.0,1.0,264.0,185,0,0,0,0,0,0,2,2009,11.691071650353702
1293,70,60.0,6600,5,4,1892,1965,0.0,0.0,0.0,994.0,994.0,1378,994,0,2372,0.0,0.0,2,0,4,2,11,0,1985.0,1.0,432.0,0,287,0,0,0,0,0,12,2009,11.585246126549855
1294,60,78.0,10140,7,5,1976,1976,0.0,194.0,0.0,638.0,832.0,832,832,0,1664,0.0,0.0,2,1,4,1,8,1,1976.0,2.0,528.0,0,28,0,0,259,0,0,3,2006,12.000891794590137
1295,20,60.0,8172,5,7,1955,1990,0.0,167.0,0.0,697.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,5,0,1957.0,2.0,572.0,0,0,0,0,0,0,0,4,2006,11.652687407345388
1296,20,70.0,8400,5,5,1968,1968,168.0,1016.0,0.0,36.0,1052.0,1052,0,0,1052,1.0,0.0,1,1,3,1,5,0,1968.0,1.0,288.0,356,0,0,0,0,0,0,11,2006,11.83862560460953
1297,20,80.0,8700,5,6,1963,1963,148.0,776.0,0.0,344.0,1120.0,1128,0,0,1128,1.0,0.0,2,0,3,1,6,0,1963.0,2.0,525.0,192,20,123,0,0,0,0,12,2008,11.951180395901384
1298,180,35.0,3675,6,5,2005,2006,82.0,547.0,0.0,0.0,547.0,1072,0,0,1072,1.0,0.0,2,0,2,1,5,0,2005.0,2.0,525.0,0,44,0,0,0,0,0,6,2006,11.84939770159144
1299,60,313.0,63887,10,5,2008,2008,796.0,5644.0,0.0,466.0,6110.0,4692,950,0,5642,2.0,0.0,2,1,3,1,12,3,2008.0,2.0,1418.0,214,292,0,0,0,480,0,1,2008,11.982929094215963
1300,20,75.0,7500,5,7,1959,1994,0.0,340.0,906.0,0.0,1246.0,1246,0,0,1246,1.0,0.0,1,1,3,1,6,0,1959.0,1.0,305.0,218,0,0,0,0,0,0,5,2010,11.944707881395766
1301,60,70.04995836802665,10762,7,5,1999,1999,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,0.0,0.0,2,1,3,1,9,1,1999.0,2.0,490.0,0,0,0,0,0,0,0,5,2009,12.323855681186558
1302,70,70.04995836802665,7500,6,7,1942,1950,0.0,547.0,0.0,224.0,771.0,753,741,0,1494,0.0,0.0,1,0,3,1,7,2,1942.0,1.0,213.0,0,0,0,0,224,0,0,11,2009,12.086725887897607
1303,60,92.0,10120,8,5,1994,1994,391.0,740.0,0.0,425.0,1165.0,1203,1323,0,2526,1.0,0.0,2,1,4,1,8,1,1994.0,3.0,844.0,309,78,0,0,0,0,0,12,2006,12.577636201962656
1304,20,73.0,8688,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,0.0,0.0,2,0,3,1,7,0,2005.0,3.0,834.0,208,59,0,0,0,0,0,4,2006,12.354492650648448
1305,160,32.0,3363,7,5,2004,2004,117.0,0.0,0.0,976.0,976.0,976,732,0,1708,0.0,0.0,2,0,3,1,7,0,2004.0,2.0,380.0,0,40,0,0,0,0,0,4,2006,11.77528972943772
1306,20,108.0,13173,9,5,2006,2007,300.0,1572.0,0.0,80.0,1652.0,1652,0,0,1652,1.0,0.0,2,0,2,1,6,2,2006.0,2.0,840.0,404,102,0,0,0,0,0,11,2009,12.691580461311874
1307,120,48.0,6955,7,5,2005,2006,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,0,9,2006,12.218495165528731
1308,20,60.0,8072,5,5,1994,1995,0.0,746.0,0.0,244.0,990.0,990,0,0,990,1.0,0.0,1,0,3,1,5,0,2000.0,2.0,480.0,0,64,0,0,0,0,0,5,2009,11.835008964139341
1309,20,100.0,12000,5,7,1948,2005,0.0,144.0,608.0,172.0,924.0,1122,0,0,1122,1.0,0.0,1,0,2,1,6,0,1948.0,2.0,528.0,0,36,0,0,0,0,0,5,2008,11.898187865760873
1310,20,70.04995836802665,7153,6,5,1991,1991,88.0,1200.0,0.0,78.0,1278.0,1294,0,0,1294,1.0,0.0,2,0,3,1,6,0,1991.0,2.0,496.0,112,51,0,0,0,0,0,6,2008,12.096257779522967
1311,20,100.0,17500,7,8,1959,2002,0.0,1406.0,0.0,496.0,1902.0,1902,0,0,1902,1.0,0.0,2,0,3,1,7,2,1959.0,2.0,567.0,0,207,162,0,0,0,0,5,2010,12.721885810807203
1312,20,68.0,8814,7,5,2005,2007,80.0,925.0,0.0,349.0,1274.0,1274,0,0,1274,1.0,0.0,2,0,3,1,6,0,2005.0,2.0,508.0,264,98,0,0,0,0,0,1,2007,12.220961258023925
1313,60,70.04995836802665,9572,8,5,1990,1990,336.0,482.0,0.0,971.0,1453.0,1453,1357,0,2810,0.0,0.0,2,1,4,1,9,1,1990.0,2.0,750.0,500,0,0,0,0,0,0,6,2007,12.618182296357007
1314,60,108.0,14774,9,5,1999,1999,165.0,0.0,0.0,1393.0,1393.0,1422,1177,0,2599,0.0,0.0,2,1,4,1,10,1,1999.0,3.0,779.0,668,30,0,0,0,0,0,5,2010,12.716402146247475
1315,20,60.0,8190,4,6,1954,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,948,1.0,0.0,1,0,3,1,5,1,1956.0,1.0,280.0,0,36,0,0,0,0,0,10,2007,11.686878772093667
1316,60,85.0,11075,6,5,1969,1969,0.0,500.0,276.0,176.0,952.0,1092,1020,0,2112,0.0,0.0,2,1,4,1,9,2,1969.0,2.0,576.0,280,0,0,0,0,0,0,6,2008,12.239990863733635
1317,20,61.0,10226,8,5,2008,2008,270.0,0.0,0.0,1622.0,1622.0,1630,0,0,1630,1.0,0.0,2,0,3,1,8,1,2008.0,3.0,860.0,172,42,0,0,0,0,0,1,2009,12.596400426884427
1318,120,47.0,4230,7,5,2006,2007,0.0,0.0,0.0,1352.0,1352.0,1352,0,0,1352,0.0,0.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,0,4,2007,12.249610947544657
1319,20,70.04995836802665,14781,8,5,2001,2002,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,0.0,0.0,2,0,3,1,7,1,2001.0,3.0,748.0,198,150,0,0,0,0,0,8,2006,12.524526376648708
1320,20,75.0,10215,4,5,1954,1954,132.0,492.0,0.0,372.0,864.0,948,0,0,948,0.0,0.0,1,0,3,1,5,0,1954.0,1.0,248.0,0,0,0,0,0,0,0,2,2007,11.617285480294472
1321,20,70.0,8400,6,3,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,1.0,0.0,1,1,3,1,6,2,1957.0,2.0,442.0,114,0,0,0,216,0,0,6,2009,11.960811288962345
1322,20,70.04995836802665,6627,3,6,1949,1950,0.0,0.0,0.0,0.0,0.0,720,0,0,720,0.0,0.0,1,0,2,1,4,0,1955.0,1.0,287.0,0,0,0,0,0,0,0,7,2008,11.191341840842766
1323,60,107.0,10186,7,5,1992,1992,0.0,674.0,0.0,76.0,750.0,1061,862,0,1923,1.0,0.0,2,1,3,1,8,1,1992.0,2.0,564.0,240,39,0,0,0,0,0,6,2010,12.154779351142624
1324,30,50.0,5330,4,7,1940,1950,0.0,280.0,0.0,140.0,420.0,708,0,0,708,0.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,164,0,0,0,0,0,0,12,2009,11.320553572322773
1325,20,75.0,9986,8,5,2006,2007,428.0,0.0,0.0,1795.0,1795.0,1795,0,0,1795,0.0,0.0,2,0,2,1,7,1,2007.0,3.0,895.0,0,49,0,0,0,0,0,2,2007,11.898187865760873
1326,30,40.0,3636,4,4,1922,1950,0.0,0.0,0.0,796.0,796.0,796,0,0,796,0.0,0.0,1,0,2,1,5,0,1978.5061638868744,0.0,0.0,0,0,100,0,0,0,0,1,2008,10.915088464214607
1327,30,70.0,4270,3,6,1931,2006,0.0,544.0,0.0,0.0,544.0,774,0,0,774,0.0,0.0,1,0,3,1,6,0,1978.5061638868744,0.0,0.0,0,0,286,0,0,0,0,5,2007,11.27720313144916
1328,20,60.0,6600,5,9,1982,2008,0.0,641.0,0.0,175.0,816.0,816,0,0,816,0.0,1.0,1,0,3,1,5,1,1982.0,1.0,264.0,0,0,0,0,0,0,0,10,2008,11.779128505744886
1329,50,60.0,10440,6,7,1920,1950,0.0,493.0,0.0,1017.0,1510.0,1584,1208,0,2792,0.0,0.0,2,0,5,1,8,2,1920.0,2.0,520.0,0,547,0,0,480,0,1150,6,2008,12.4529327234617
1330,60,63.0,9084,7,5,1998,1998,0.0,0.0,0.0,935.0,935.0,955,677,0,1632,0.0,0.0,2,1,3,1,8,1,1998.0,2.0,462.0,0,28,0,0,0,0,0,6,2006,12.081076155355488
1331,20,85.0,10000,8,5,2006,2006,410.0,0.0,0.0,1588.0,1588.0,1588,0,0,1588,0.0,0.0,2,0,3,1,7,1,2006.0,3.0,825.0,144,45,0,0,0,0,0,12,2007,12.332705296463539
1332,80,55.0,10780,5,5,1976,1976,0.0,483.0,0.0,428.0,911.0,954,0,0,954,0.0,0.0,1,0,3,1,6,0,1976.0,2.0,576.0,0,0,0,0,0,0,0,7,2006,11.794337924408413
1333,20,67.0,8877,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,3,1,1958.0,1.0,288.0,0,0,0,0,0,0,0,5,2009,11.512925464970229
1334,50,60.0,7200,5,6,1938,1995,0.0,0.0,0.0,803.0,803.0,803,557,0,1360,0.0,0.0,1,1,2,1,6,0,1951.0,1.0,297.0,0,65,190,0,0,0,0,7,2006,11.740061037553975
1335,160,24.0,2368,5,6,1970,1970,312.0,765.0,0.0,0.0,765.0,765,600,0,1365,0.0,0.0,1,1,3,1,7,0,1970.0,2.0,440.0,0,36,0,0,0,0,0,5,2009,11.736069016284437
1336,20,80.0,9650,6,5,1977,1977,360.0,686.0,0.0,664.0,1350.0,1334,0,0,1334,0.0,1.0,2,0,2,1,6,1,1977.0,2.0,630.0,0,16,0,0,0,0,0,4,2009,12.031123843065632
1337,90,87.0,9246,5,5,1973,1973,564.0,0.0,0.0,1656.0,1656.0,1656,0,0,1656,0.0,0.0,2,0,4,2,8,0,1973.0,2.0,506.0,0,211,0,0,0,0,0,11,2008,11.813030057420567
1338,30,153.0,4118,4,4,1941,1950,0.0,0.0,0.0,693.0,693.0,693,0,0,693,0.0,0.0,1,0,2,1,4,0,1978.5061638868744,0.0,0.0,0,20,0,0,0,0,0,3,2006,10.868568448579715
1339,60,95.0,13450,7,5,2002,2002,0.0,700.0,0.0,216.0,916.0,920,941,0,1861,1.0,0.0,2,1,3,1,8,0,2002.0,2.0,492.0,146,91,0,0,0,0,0,6,2006,12.206072645530174
1340,20,120.0,9560,5,7,1972,1972,0.0,360.0,0.0,504.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1972.0,1.0,288.0,0,0,0,0,0,0,0,6,2006,11.763684183317412
1341,20,70.0,8294,4,5,1971,1971,0.0,0.0,0.0,858.0,858.0,872,0,0,872,0.0,0.0,1,0,3,1,5,0,1974.0,4.0,480.0,0,0,0,0,0,0,0,6,2007,11.719939634354555
1342,20,66.0,13695,6,5,2003,2004,0.0,814.0,0.0,300.0,1114.0,1114,0,0,1114,1.0,0.0,1,0,3,1,6,0,2004.0,2.0,576.0,0,78,0,0,0,0,0,7,2008,11.951180395901384
1343,60,70.04995836802665,9375,8,5,2002,2002,149.0,0.0,0.0,1284.0,1284.0,1284,885,0,2169,0.0,0.0,2,1,3,1,7,1,2002.0,2.0,647.0,192,87,0,0,0,0,0,8,2007,12.339291489316397
1344,50,57.0,7558,6,6,1928,1950,0.0,0.0,0.0,896.0,896.0,1172,741,0,1913,0.0,0.0,1,1,3,1,9,1,1929.0,2.0,342.0,0,0,0,0,0,0,0,3,2009,12.083905011555967
1345,60,85.0,11103,7,5,2006,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,1,2006.0,2.0,440.0,0,0,0,0,0,0,0,7,2007,11.956553034172742
1346,30,50.0,6000,4,4,1920,1950,0.0,250.0,0.0,710.0,960.0,960,0,0,960,0.0,0.0,1,0,2,1,5,0,1997.0,1.0,308.0,0,0,168,0,0,0,0,7,2007,11.594505451962652
1347,20,70.04995836802665,20781,7,7,1968,2003,0.0,297.0,68.0,1203.0,1568.0,2156,0,0,2156,0.0,0.0,2,0,3,1,9,1,1968.0,2.0,508.0,0,80,0,290,0,0,0,6,2006,12.478006361013815
1348,20,93.0,15306,8,5,2006,2007,100.0,80.0,0.0,1652.0,1732.0,1776,0,0,1776,1.0,0.0,2,0,3,1,7,1,2006.0,3.0,712.0,0,0,0,0,0,0,0,5,2007,12.554836882168736
1349,20,70.04995836802665,16196,7,5,1998,1998,0.0,1443.0,0.0,39.0,1482.0,1494,0,0,1494,1.0,0.0,2,0,3,1,5,1,1998.0,2.0,514.0,402,25,0,0,0,0,0,8,2007,12.2783933071098
1350,70,50.0,5250,8,5,1872,1987,0.0,259.0,0.0,425.0,684.0,938,1215,205,2358,0.0,0.0,2,0,4,1,8,0,1978.5061638868744,0.0,0.0,0,54,20,0,0,0,0,12,2008,11.711776323715394
1351,90,91.0,11643,5,5,1969,1969,368.0,500.0,0.0,748.0,1248.0,1338,1296,0,2634,1.0,1.0,2,2,6,2,12,0,1969.0,4.0,968.0,0,0,0,0,0,0,0,8,2009,12.206072645530174
1352,60,70.0,9247,6,6,1962,1962,318.0,319.0,0.0,539.0,858.0,858,858,0,1716,0.0,0.0,1,1,4,1,8,1,1962.0,2.0,490.0,0,84,0,0,120,0,0,3,2008,12.049418835484797
1353,50,50.0,6000,6,9,1937,2000,0.0,0.0,0.0,698.0,698.0,786,390,0,1176,0.0,0.0,1,0,2,1,4,0,1999.0,2.0,624.0,210,0,0,0,0,0,0,7,2009,11.812289042195847
1354,50,56.0,14720,8,5,1995,1996,579.0,816.0,0.0,1217.0,2033.0,2053,1185,0,3238,1.0,0.0,2,1,4,1,9,1,1996.0,3.0,666.0,283,86,0,0,0,0,0,3,2010,12.92391243868049
1355,60,70.04995836802665,10316,7,5,2000,2000,0.0,735.0,0.0,257.0,992.0,992,873,0,1865,1.0,0.0,2,1,3,1,7,1,2000.0,3.0,839.0,0,184,0,0,0,0,0,6,2008,12.367340793126296
1356,80,102.0,10192,7,6,1968,1992,143.0,0.0,0.0,570.0,570.0,1222,698,0,1920,0.0,0.0,3,0,4,1,8,1,1968.0,2.0,487.0,0,98,0,0,0,0,0,9,2006,12.043553716032399
1357,20,70.04995836802665,9477,5,5,1966,1966,65.0,340.0,0.0,524.0,864.0,892,0,0,892,0.0,0.0,1,0,3,1,5,0,1966.0,1.0,264.0,0,0,0,0,0,0,0,10,2008,11.608235644774552
1358,20,70.04995836802665,12537,5,6,1971,2008,0.0,734.0,0.0,344.0,1078.0,1078,0,0,1078,1.0,0.0,1,1,3,1,6,1,1971.0,2.0,500.0,0,0,0,0,0,0,0,4,2010,11.917723684090689
1359,160,70.04995836802665,2117,6,5,2000,2000,216.0,378.0,0.0,378.0,756.0,769,804,0,1573,0.0,0.0,2,1,3,1,5,0,2000.0,2.0,440.0,0,32,0,0,0,0,0,6,2010,12.086725887897607
1360,20,129.0,16737,9,5,2004,2005,66.0,1447.0,0.0,533.0,1980.0,1980,0,0,1980,1.0,0.0,2,0,3,1,8,1,2004.0,3.0,770.0,194,45,0,0,0,0,0,9,2006,12.66032791780777
1361,70,51.0,9842,5,6,1921,1998,0.0,0.0,0.0,612.0,612.0,990,1611,0,2601,0.0,0.0,3,1,4,1,8,0,1998.0,2.0,621.0,183,0,301,0,0,0,0,5,2008,12.14950229404178
1362,20,124.0,16158,7,5,2005,2005,16.0,1274.0,0.0,256.0,1530.0,1530,0,0,1530,1.0,0.0,2,0,3,1,7,1,2005.0,2.0,430.0,168,36,0,0,0,0,0,6,2009,12.468436909997665
